0.14500000*1+0.00026274*(x-38.33333206)+0.00000181*((x-34.09392548)*(x-38.33333206)-3913.88891602*1)
-50.000000	0.125000
-20.000000	0.128000
10.000000	0.141000
70.000000	0.144000
100.000000	0.150000
120.000000	0.182000
